ID,TARGET
1154270440,0.25119218831733486
1147987574,0.24341177412189197
1129622364,0.183901581349356
619797496,0.32589951917498144
7391484886,0.2017375198748472
10165219189,0.4019342650954976
741382912,0.2504922675960112
1130214814,0.2688576239803527
78018389,0.3050973604779512
75592880,0.21265026262824668
1148114087,0.17822424674957404
1127182550,0.2958522760965014
1389719965,0.27826995556556644
132955230,0.21016013514563261
121208304,0.25137075334435327
55887278,0.2929201156586439
1147122590,0.17987438057322164
1378226366,0.32334285246979005
1433985624,0.36379699973579244
1150610679,0.33414325913829834
1147676750,0.27639120793977484
1148190337,0.225754272614067
1392576319,0.36537780019347893
1398864197,0.2974725420996951
1129839899,0.33034237627539387
1408021808,0.22945797121331651
1148017175,0.3099999296112324
345336837,0.31118439421448246
369442637,0.33619617518840306
6405058408,0.15051996230431738
3151488250,0.15004025873798893
1150080054,0.2078496405494543
1148102072,0.20190697853401873
1380252351,0.27487663633642384
6448346949,0.21075119134365763
6435392625,0.3011017229777655
1149159698,0.3614399752026396
1154227938,0.14785279445474703
632762770,0.30531675572371625
1446874849,0.39300109581323267
1153926929,0.2544914084379389
7426755515,0.28707518810911414
6377649940,0.2804768246298254
1149203833,0.22222099585000685
1151199731,0.15226597846529957
1152562934,0.14562053722963417
1152591525,0.12587414289595028
132847243,0.17598245367045534
6397842294,0.16048004578562164
6397557852,0.07955181660473988
1425237833,0.3132717927549598
438504201,0.25976133483582686
632842011,0.2937964450145681
1139474831,0.2395496480608933
1153957998,0.25099725954487684
1030773558,0.34856681792083405
632999486,0.26867067629514163
1153928358,0.12823149557639074
1154265733,0.24630666759715447
637151602,0.1328597852551775
7399942108,0.13256710908387642
499826213,0.41861086800862346
734441518,0.4113911952452233
6164987266,0.31849480288348025
1025595344,0.17220973258029357
1053577654,0.24888313275503723
77736350,0.37636760889416443
1152687879,0.3725642082311349
1059907552,0.2032768405805776
1152362603,0.29653110581032843
1150220086,0.25614264720429164
627918368,0.336673915236626
1020138498,0.19331960338004528
634379004,0.32996313782890313
5409812465,0.23347925859156402
10139218330,0.1947487929950245
7220406234,0.31347057647917614
515752774,0.2535455233224243
1021967070,0.35776473558797306
107240146,0.14844890137523056
1143500763,0.06489548682105593
640076500,0.31262130008928357
10152023109,0.1641821595556258
627920508,0.2699517223111533
1050780459,0.3795776768962748
3424757922,0.23039225866609314
361491376,0.0944780396211272
727207708,0.33078005480462425
734685065,0.19880384901315012
6165078647,0.34664138171058667
1056087321,0.10563579173245735
734771440,0.08594904985020266
1029962359,0.3391308647619462
1146523752,0.1745583611979497
1032476449,0.3904469333839518
1152370646,0.25735138395237617
1137672269,0.12757295999825796
1152894103,0.19539356954109466
1153866326,0.45091046667438023
1153623926,0.10764011918650701
1152362098,0.20738598559976631
3116495178,0.26901662781735164
10439599984,0.24435759489723013
1131069683,0.14757036583260696
3151529401,0.2201142312904325
1033391776,0.27997795724739744
634872823,0.2945578164982584
525061515,0.13634231723027415
1021953555,0.4050646972550204
124845766,0.2766915922073955
365734923,0.13852651986525746
1153082731,0.12922965693864583
1150012161,0.19381159209789994
334970752,0.12204074018330147
176097325,0.2876715449794968
132067393,0.09040287498158811
46148802,0.32322393644224706
819223673,0.17853759917003553
3151633152,0.303628863722007
1153223724,0.19475749941018625
570899581,0.3571825011670266
3114598996,0.247893242702565
3112815111,0.19758819369395922
563180603,0.12942213841361666
335256436,0.2638965373740506
5110691353,0.22641070864786125
361473858,0.1426137411807405
5114988613,0.4097966063617233
1410857454,0.16434757985609355
338016835,0.2372189129047942
1132479594,0.3460995924261368
131775794,0.2623158952795035
1150719304,0.18403376392217358
3114091921,0.11079646421108154
1147145856,0.25964167204637684
567153607,0.1793119175935378
1134650157,0.1634756174355743
5445344063,0.24277019017938828
1152438031,0.22053590836591913
590849069,0.3676391760239429
118419181,0.18017696512182804
644179228,0.4143440494595163
643148424,0.34897660108598033
1145182286,0.24909418690328694
1037852707,0.32511236236448304
468907532,0.30571484775888635
627373544,0.19190586312457086
648100365,0.2603293423031913
65839978,0.3976561323077964
633244039,0.19495327373557222
810333680,0.2911287814354918
636229061,0.14020501678885042
648083566,0.3105362269928442
633933410,0.47018230660293714
1148690967,0.1554439505551303
633862561,0.24237060772602845
819748686,0.28491993947667027
640201457,0.17728283133825729
713155642,0.20554705767711234
384534469,0.14426534921729278
648017814,0.2593026188662224
814598953,0.26264016170953447
624163147,0.33340829657069015
1020798516,0.23206646758079788
87652404,0.17233055831240976
714290462,0.23678379504189606
1029167595,0.21441247880057138
712207293,0.27161018122970465
109397370,0.21724969171333802
712754592,0.2681312255970203
74635895,0.2459349257281306
732143035,0.1583990126742706
1154209851,0.37712310943174226
645438740,0.19206897833410633
85044442,0.36953222849588224
751946212,0.17280371033113112
643615278,0.21484238900118474
435326567,0.17134658802518504
1010485816,0.48579598640769456
810496230,0.3906829250894419
818905117,0.28463672445856864
1133759521,0.24712839094345138
1153592663,0.14932411207252647
106112582,0.23717509347876115
3151812230,0.08989490312993194
88183164,0.442240662870756
4395663824,0.1551949671739851
1148653210,0.3422189914398738
1380679726,0.12894143561639781
1010722602,0.2959635051960943
723996004,0.20358067821431378
1146421130,0.3327383551021236
1130229691,0.3316110057932636
1139485594,0.17472289029868807
1147607999,0.2354279987262263
79336999,0.3287106559953472
733137626,0.09446008419475044
751634788,0.13020554422447242
1132595485,0.4102522396500042
1402459359,0.2095581817938769
1127395753,0.39577203309314174
565344807,0.10569214219728447
115937932,0.33224414910733374
117727893,0.4428048778925803
1129411326,0.1174526989353383
111026039,0.2936805624640055
1144642448,0.35478041609025585
1154019604,0.3079016428621097
1148723198,0.26182893276187175
376108790,0.2408538539768884
322299644,0.26259344700742027
610152461,0.23983929786355912
19005573,0.1519371529258973
107291231,0.2586144828074472
1153566067,0.4604762984495349
1027371295,0.31967703200843733
1152306787,0.27399260089044875
10451853694,0.38345588981644746
10448932684,0.29867784915710716
1153864963,0.2585004575005811
1153873842,0.3045822799587704
7430422623,0.3557016984641126
7400925801,0.24976209470888397
622544323,0.16438322095666613
1153383230,0.3517773418990426
7412421800,0.27050437233107577
1153956764,0.2969347799173263
1053513107,0.07884695635138701
748602780,0.1401076003725276
636833803,0.21768894826471544
1152303134,0.25372108823640477
1409295902,0.2981140643235147
732220567,0.28645164392685046
7394092536,0.2972452320544866
7433538322,0.25588702252217893
734126714,0.16402109457329592
759776736,0.24254548921139577
561889064,0.2555346857498262
1042369626,0.2223862894387337
5389332480,0.2343437025541579
7403594793,0.26798564554011234
5389120099,0.14227939459019864
1142252972,0.12082846066649572
334864123,0.32003286491329974
3151653136,0.22373529468399828
637216072,0.22260490166512914
7387265993,0.2264144516565959
7299255289,0.30450659117180195
1050247664,0.2205534879253493
1045868360,0.183590059720405
3109783543,0.322933354347683
1403011244,0.15234239655399745
1149200314,0.17295955832603235
1149086117,0.20926658701612263
1154187007,0.2285522338564239
1061488743,0.30940278300209323
1144897877,0.15272837192497027
1154164073,0.1417173523394551
1146375924,0.17611695416937573
1152904589,0.3428102267926757
636853739,0.3685748160178582
1020333217,0.47218130549059145
648980459,0.16680613714001521
3393303591,0.24201841500002239
337256576,0.22903871023203506
5428067742,0.14447563343288952
633444121,0.24499594263748908
1133793276,0.1747003224827033
333377691,0.2070045814670653
7445390071,0.342501305729726
1149873980,0.19410027398018773
1438848753,0.24723747151503453
3408568260,0.3198102882092415
1164678107,0.3019894306336331
1414219022,0.29755436751282166
3394523977,0.2356502328627743
1151121926,0.1843278718753435
323039347,0.26926005775845563
346189263,0.24125106926701959
365775609,0.3498847919057991
831373392,0.11404204882953696
5385068047,0.17113279529374875
1154222943,0.09512419595782387
5409492408,0.19163399863509512
510603382,0.24474000345206356
1138092696,0.25577827901127015
1153192985,0.22097434242665573
10151980718,0.1227992055201281
1069829967,0.2537781660149286
518301092,0.4600759274496379
1153179172,0.34682182094207925
596146549,0.10636813840766629
1220969947,0.3183340901168507
1152425908,0.2571276802398061
1407608905,0.14568335658163417
636571881,0.3874702953739401
640195794,0.2599617576926299
641310636,0.18273824786632267
1035200977,0.2091740959493032
612312573,0.12362935618966095
470251274,0.3728442237939469
4105699534,0.1470381039220031
1144244863,0.16318919234416743
643829105,0.1814207536458321
635714846,0.265663494204265
638040410,0.22750000717383073
610857040,0.37239976600838104
636138938,0.25879420975143774
632987537,0.346297762661823
10447613544,0.30658791064320196
823886635,0.11516663943553647
819858125,0.40546723011974706
819560777,0.20414791346141634
89934204,0.15552712358320467
810482240,0.2577886813370475
620329248,0.3257148446212291
713164938,0.3705761798946906
363757535,0.17283469623687586
639807487,0.11544362522691
108834907,0.18867876313036816
732309314,0.35710893669073795
645431856,0.14605243113247215
636142140,0.4362324025720885
642991975,0.19579403600362466
1013583067,0.1689683280537161
634073976,0.23465156942028453
1014364046,0.17707981563479874
754041571,0.31457989181403495
624155912,0.20679192280727116
642097767,0.24262186006410777
74679302,0.27542637290001715
1016581205,0.41396773782374213
123029672,0.30976861424805785
1010326726,0.28914824829559227
810369749,0.16174932750850513
1419672880,0.4532355419344547
3434185666,0.24234335409158042
811792969,0.27146065230076827
814358764,0.2674991093267191
3300267925,0.22699368278310292
434035933,0.18867914663614532
1395989573,0.2987077782886515
4434032627,0.3945324222736112
491949348,0.26364559822507755
1153751776,0.3527969587938359
1033207660,0.3177801243778275
1154207262,0.40423971974022516
1145532856,0.17297689777316214
1154264335,0.2860944584205746
1154298399,0.21134337269541506
7394506170,0.13523751984146257
10452570992,0.3513114903220035
76991911,0.3595403261517459
760496048,0.21671358607897281
1034515588,0.3293360731120696
1051437032,0.3547592086740736
3152134567,0.05515511867748564
1410135924,0.4131095750830321
1144716782,0.1863075215613804
1144027388,0.24485708283930313
1138003309,0.3701729853606018
1131902859,0.23575220360202273
1164928549,0.3395178567959989
1143090678,0.20474513915497153
359992327,0.24927433400922053
3425520264,0.1684139861542788
123386518,0.28081526735516416
123378378,0.21033350556136118
1134529461,0.22826828409302916
1154287912,0.16115639793443906
124480289,0.1035562148134015
1138963229,0.18284410329701428
6441099978,0.39701905739894583
1154266545,0.47897531940955557
1152895244,0.1348640347394674
1153489595,0.2516327647827458
1153926447,0.32309148241436414
636958500,0.28025343440138906
1153900862,0.33793492428659405
734771334,0.15908853248879798
1410546026,0.31890390327390017
717051277,0.30049916925241604
7438938642,0.35210462286314687
6406063437,0.2467195141062336
1150976671,0.3016674752624113
10393765470,0.2571677417637888
7410328779,0.22829740386498584
1147316462,0.34277175984287367
448810322,0.1703285790762495
1402384388,0.11621875346465864
1146558902,0.2772721296865885
1153922025,0.21050043313659375
105363926,0.3792668711184299
1151039723,0.29899996361957104
742363784,0.3944555696541082
7427702100,0.18530308088802813
725105573,0.2691973428393555
628946300,0.17950884477963086
10446936645,0.0843872527938015
750882339,0.2504269217093979
648548107,0.178079960616517
1033310793,0.19620577856971605
515792884,0.23430421201603646
6396815688,0.2722050408681553
1154275391,0.32000219414108694
640226687,0.3121721993180848
360622676,0.06241160884752676
3424413006,0.422129667164542
121194710,0.12340987954484443
10432908242,0.22400230872789742
3411749186,0.2512951785595486
1145819890,0.23061801752426372
1135941525,0.2988407684810599
1036838070,0.1849908788911137
1154252441,0.2361206712707354
1154174941,0.24226439133196354
634376173,0.38946385247002385
346188128,0.3306780230774817
10154391062,0.3354301674812214
1152585811,0.2632813383497456
1125132138,0.24412829798568464
1033936162,0.1097802359711745
1146430464,0.29848991948972264
1011398615,0.2982864751330446
1038268856,0.23860132206075713
634142419,0.30381364368960306
5123241829,0.3472546536377583
1037715907,0.4721054205566264
574956239,0.23421960341495454
1413356378,0.16672467459955526
1153051762,0.3433624259638241
5116884572,0.10096616802713482
366962358,0.278179405746129
10151396830,0.24641095804248886
713544291,0.274285984634155
1154283725,0.32822970800320117
1065735790,0.1925819891940071
3104524270,0.23024353803753675
1420241019,0.34748156493810545
564380157,0.20455576613352175
3151441283,0.3341019395932289
333649912,0.2571234758142842
599665369,0.3273364976256457
87919425,0.22560751319633743
1145970503,0.23141854264134862
5124100679,0.14200325063910163
1032007954,0.2660337525185296
121204221,0.20455521969084867
1153870697,0.13160455109574024
584957698,0.2388136791912504
120835598,0.18483300439608188
5115121812,0.2686049686889866
5396291388,0.19583493671461702
563909407,0.2746964981507816
334925762,0.3579995364314734
580618711,0.17723097975427707
1149090846,0.33887119766025703
1152798504,0.18743604884183912
760352716,0.26815422773254144
7417562836,0.2682962047475733
7296583633,0.3168883844113642
732148544,0.19944451012740202
616685828,0.14360128464888017
465444100,0.3934836037294023
1153145044,0.1791556381137958
452064468,0.2416253409981901
1045729229,0.11008242549351624
8299385257,0.2032084326799351
642402915,0.20497012749363885
615266718,0.1754484266401399
639470759,0.3302142142152312
746026213,0.16888655773646427
634870218,0.3573119465552249
1019751159,0.21846791453768757
3409335468,0.2071367617635619
335304365,0.21131061357827807
713896975,0.20020165604749782
87577723,0.27268677269354297
647573685,0.1911348985322143
742537857,0.11211442650407334
817672221,0.395148440509724
65839616,0.4680059359588406
633668761,0.31829086284506514
635770689,0.24336234332472947
634636096,0.30639040794072675
86169400,0.2139645387889743
713166674,0.3614947582597022
623046579,0.23974981865430744
8213036493,0.21199486971203657
630447247,0.15572823204021785
1414239576,0.3629355475742321
1010084284,0.11696123748363738
125233687,0.11525049796497074
449961145,0.24693923305192864
450201551,0.40630744587657197
1012859007,0.3386193294539567
820802001,0.15096846390082308
85821574,0.35359417067422233
817420254,0.27543358414049623
86817959,0.1511710836229496
1010823837,0.10999584949812105
819025916,0.33056927656395246
10445715690,0.2896674206848293
8165067996,0.10162353500867355
816558843,0.11041082517588778
429072045,0.138071791586024
1143633491,0.10280053831776427
1154332922,0.2748230532069983
76995899,0.21273120093775463
1152301599,0.19765115894342897
77698928,0.29572232254918057
725591245,0.2839888243471376
1428703649,0.2916508354515226
116982954,0.1788377874538135
1144034471,0.11505313216458002
146165540,0.18195366459319018
1153125864,0.3413344284396936
110666921,0.2390479176365779
1152990546,0.30207382234514607
1143298671,0.09843390441293495
1153990240,0.3581877664763411
1153601678,0.3446538091510913
1035332346,0.25313248506215713
16800144,0.19133984650820754
15668337,0.22511853731013304
346049485,0.13048636602203112
155453783,0.31424855371960436
632255836,0.20990212739325875
648193731,0.2783155474184537
623629187,0.39483935005258897
1010361950,0.16001236918352393
1406858588,0.328997148583913
1455960283,0.4643406503258005
1153227632,0.295007957114221
1153220037,0.17892222628635976
1145820286,0.17344256500327865
6164974321,0.2002057762808805
7454718934,0.26099958360381176
1134621230,0.22694386426730212
638656700,0.13747872280050472
1148710846,0.2804342003631769
107556810,0.17740611253037142
6377662431,0.327879794059076
7437911224,0.15542466663918889
6386150925,0.32848321740979364
1132984841,0.2712534911247357
10154178035,0.216051620145596
1152578505,0.13867174498323373
1420462235,0.18083156500691075
10444739497,0.4095240585747658
1138934415,0.21154323661215457
1152572591,0.1967043886580439
10445587968,0.27700144549063016
10427089371,0.17793124936956792
1153945080,0.23390746762068967
1154347351,0.2456962177342625
1027908926,0.08470975037625258
632409312,0.3641082859433713
7394257037,0.26080684544693605
7407522038,0.2017400949520198
1153878848,0.2486284289459142
1153820025,0.24824497140181861
79072083,0.30309946011982897
734358360,0.221180885085242
638166082,0.2728104164054537
486029772,0.3404127863844243
1050020461,0.2496067837435827
737908422,0.26711632467029306
10124976901,0.10653754573684683
5388162988,0.13560974247138075
1031443303,0.16422798437690794
7410825198,0.3098565199132106
7409994287,0.1543642424594461
649051937,0.1527691848517066
7418475748,0.14289762469533074
123375881,0.1562710413943456
123380126,0.30203353720489146
628395332,0.3318841513376825
1151272235,0.11009013042294058
10447189465,0.3662421661466799
1154018757,0.1564746745779173
1140378584,0.1128182202180164
734687806,0.3044460982787715
1153082849,0.3175225654216773
1153417067,0.2823060502290771
1153071793,0.17117402088949005
337917429,0.3518765360722007
1035353315,0.20573752128021086
1154215516,0.11572994479923539
1037511015,0.09367299423325644
1154124801,0.2988301714309692
3112407904,0.2669631950324135
6407691513,0.2580823113589449
3212935311,0.4762726279478847
3101542299,0.36199929260981734
629972421,0.37532690278679004
1153947645,0.36313708460737965
1152421077,0.3770588881428071
336091659,0.21220842431502362
646304794,0.2958426951312648
1063787088,0.25771397688915826
382223431,0.14216763855884013
639942497,0.20121826001884122
374646591,0.38257743928469223
155064636,0.3459459106032833
1153448343,0.07766633623208904
1064911838,0.15857681777254237
1146874726,0.27469790241864517
3110438235,0.31872611216505264
374480222,0.20744408814462076
1153026752,0.31826294113201653
10151571454,0.1902432137970145
1410726659,0.4028562896439409
1143769513,0.15284411912995005
361585025,0.27225955696054543
3404285127,0.09220971967744494
1147044164,0.2820028024073352
590532719,0.26551369966516886
1152643695,0.12440188275609894
1134689466,0.12908898644190736
5124422477,0.279449860706983
5119547306,0.19768444082225264
3151561108,0.26681498730443226
1064192870,0.13497382762671228
1379888353,0.22010347997705507
1127339943,0.2750655263177772
1380581873,0.5712578914676238
634795762,0.28828534805382433
637731143,0.3643092729583789
647710172,0.20460534192938262
69705176,0.3281136881950379
642840720,0.2111919872558279
719148629,0.1825699636290822
738888218,0.17128425469799313
644170649,0.3554793029620932
1154150422,0.32892297390767095
643840853,0.2969202103533881
1125864515,0.09368083706198856
65838747,0.2018009928468266
643406307,0.24835586178853433
65224879,0.2807042143827752
612905122,0.29612138093226864
634302371,0.1516016917441844
630433103,0.12033362026170079
812144913,0.15590420951946163
1036209685,0.2391542842771477
8437784040,0.43020255889206727
736190517,0.22015140757338714
810537687,0.24212988405904917
8403344867,0.16015939655204514
821652654,0.2246590191764872
1040898302,0.12052321252873645
10298066193,0.2600746020086776
818229969,0.34814083640989624
830719139,0.151679038644274
377989229,0.20812643838142228
635770750,0.37628457528090514
1035508472,0.20817661384327
747669339,0.33808123938172996
829488169,0.23098319135739678
620331395,0.41299289839564174
414987567,0.146141658423036
1011254405,0.2490265163299376
85823318,0.2520578815598338
811690885,0.16645797078200342
107927374,0.28159990712435806
108836474,0.07641757123686377
88361565,0.14199141530162004
